broker_name,ap_code,exchange_name,reference_link,status,notes
BHAGWANDAS GORDHANDAS,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHAGYA SHREE SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHAIJEE BROKING & INVESTMENTS PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHANSALI VALUE CREATIONS PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHANSHALI STOCK BROKERS PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHARAT BHAGWANDAS LAKHANI,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHARAT HIRALAL SHETH,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHARAT RAMKRISHNA SEKHSARIA,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHARATHI SHARE BROKING PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHARTI THAKKAR INDIA SECURITIES PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHAVIK RAJESH KHANDHAR SHARE & STOCK BROKERS PVT.LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHH SECURITIES PVT LTD,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHOGILAL JETHALAL SHAH,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHOGILAL V. BHANSHALI,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHUMIKA CONSULTANCY PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHUPENDRA MEGHJI BHEDA,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BHUPENDRA TALAKCHAND MEHTA,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BIGCAPITA SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BINDAL EQUITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BIPIN K. KAPADIA,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BIPIN RATILAL VORA,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BJD SECURITIES PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BMD SECURITIES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BNK SECURITIES PVT LTD,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BNP PARIBAS SECURITIES INDIA PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BOFA SECURITIES INDIA LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BONANZA PORTFOLIO LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BONDBAZAAR SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BURGEON SECURITIES,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
BUTTERFLY BROKING PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
C. D. INTEGRATED SERVICES LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
C. R. KOTHARI & SONS SHARES & STOCK BROKERS PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
C.D. EQUISEARCH PVT. LTD,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CANARA BANK SECURITIES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CAPITAL WIZARD STOCK BROKING PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CAPITALSQUARE FINANCIAL SERVICES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CAPMATRIX COMMODITY AND EQUITY INVESTMENT,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CAPSTOCKS & SECURITIES (INDIA) PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CENTILLION CAPITAL PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CENTILLION RESEARCH INDIA LLP,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CENTRICITY SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CENTRUM BROKING LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CENTRUM FINVERSE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CFS FINANCIAL SERVICES PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHANDRAKANT M. PAREKH,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHANDRAKANT VALLABHDAS MEHTA,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHANDRAVADAN BHAICHAND MUCHHALA,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHIMANLAL MANEKLAL SECURITIES(P)LTD,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHOICE EQUITY BROKING PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHOLAMANDALAM SECURITIES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHUGH SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CHUKNOO SECURITIES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CIL SECURITIES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CITIGROUP GLOBAL MARKETS INDIA PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CLARIDGES INVESTMENTS AND FINANCE PVT.LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CLASSIC SHR & STK BRKNG SERVS LTD,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CLSA INDIA PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CNB FINWIZ PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
COCHIN STOCK BROKERS LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
COIMBATORE CAPITAL LIMITED.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
COMFORT SECURITIES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
COMPETENT FINMAN PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
COMPOSITE INVESTMENTS PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CONCEPT SHARES & SECURITIES LLP,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CONCORD VINIMAY PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CONSORTIUM CAPITAL PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CONSORTIUM SECURITIES PVT. LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CORUM SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CREDIT SUISSE SECURITIES (INDIA) PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CRESCO FUTURES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CROSSEAS CAPITAL MARKETS PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
CROWN CONSULTANTS (P) LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
D. P. VORA SECURITIES PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
D. R. SHARE & STOCK BROKERS PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
D.K.MODI SECURITIES PVT.LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DAMANI FINANCIAL SERVICES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DAMODARPRASAD R. SABOO,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DANI SHARES & STOCKS PVT. LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DAYCO SECURITIES PVT LTD,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DB (INTERNATIONAL) STOCK BROKERS LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DBFS SECURITIES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DEALMONEY SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DEBABRATA BISWAS,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DEEPAK C. DALAL,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DEFINEDGE SECURITIES BROKING PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DELSTOX STOCKS AND SHARES LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DELTA TECHINVEST PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DELTAMARK PARTNERS LLP,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DEVENDRA SHANTILAL KOTHARI,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DEXIF SECURITY BROKING PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DEZERV INVESTMENTS PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DG GOENKA EQUITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DHAID INVESTMENTS,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DHARAMSHI SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DHAVAL VISHNUBHAI BAROT,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DHILAN D. KOTHARI,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DIAMOND HANDS LLP,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DILIP MANHARLAL PAREKH,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DINDAYAL BIYANI EQUITIES LTD.,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
DINDAYAL BIYANI SECURITIES PRIVATE LIMITED,,BSE,https://www.bseindia.com/members/MembershipDirectory.aspx,SEBI_LISTED,SEBI recognised intermediary registry snapshot generated on 2026-03-20.
